Code guichet,Column1,Code localité,Code commune,GUICHETS ,Comptes chèques Nombre,Comptes chèques Montant,Comptes d'épargne Nombre,Comptes d'épargne  Montant,Dépôts à terme  Nombre,Dépôts à terme  Montant,Autres comptes Nombre,Autres comptes Montant, Total des comptes Nombre,Total des comptes Montant,Code GPS X,Code GPS Y
0838,,101,,FKIH BEN SALEH ALLAL BEN ABDELLAH, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.686943,32.504905
0839,,104,,KASBA TADLA PPAL              ," 14,978   "," 74,428   "," 13,642   "," 73,331   ", 1   , 160   , -     , -     ," 28,621   "," 147,919   ",-6.2622714,32.5989812
0840,,104,,KASBA TADLA CASERNE ASSOU OUBA," 1,114   "," 3,814   ", 129   , 787   , -     , -     , -     , -     ," 1,243   "," 4,601   ",-6.272035,32.590177
0841,,96,,EL KSIBA                      ," 1,191   "," 8,314   "," 2,304   "," 17,144   ", -     , -     , -     , -     ," 3,495   "," 25,458   ",-6.032342,32.566093
0842,,99,,ZAOUIA ECHCHEIKH              ," 2,214   "," 14,445   "," 6,150   "," 35,615   ", 1   ," 1,000   ", -     , -     ," 8,365   "," 51,060   ",-5.918117,32.64396
0843,,97,,ARHBALA                       ," 1,167   "," 5,657   ", 733   ," 3,507   ", -     , -     , -     , -     ," 1,900   "," 9,164   ",-5.642475,32.47889
0844,,104,,KASBA TADLA HAY BOUDRAA       ," 4,920   "," 33,004   "," 7,701   "," 71,074   ", 2   , 70   , -     , -     ," 12,623   "," 104,148   ",-6.2794651,32.6005404
0845,,96,,EL KSIBA MASSIRA              ," 2,437   "," 20,143   "," 5,477   "," 48,212   ", 2   , 55   , -     , -     ," 7,916   "," 68,410   ",-6.032983,32.567178
0846,,400,,KHOURIBGA PPAL                ," 10,663   "," 67,349   "," 13,364   "," 103,235   ", 5   ," 1,445   ", -     , -     ," 24,032   "," 172,030   ",-6.9115699,32.8819433
0847,,400,,KHOURIBGA NAHDA               , 1   , 0   , -     , -     , -     , -     , -     , -     , 1   , 0   ,-6.9041804,32.8857769
0848,,400,,KHOURIBGA AL MASSIRA          , 797   ," 4,689   "," 2,499   "," 28,494   ", -     , -     , -     , -     ," 3,296   "," 33,184   ",-6.8918395,32.88916
0849,,810,,AGENCE MOBILE                 , 61   , 159   , 93   , 520   , -     , -     , -     , -     , 154   , 679   ,-,-
0850,,400,,KHOURIBGA HAY ESSALAM         , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.8992894,32.8760652
0851,,401,,BOUJNIBA                      , 947   ," 5,339   "," 3,421   "," 22,727   ", 2   , 100   , -     , -     ," 4,370   "," 28,166   ",-6.777796,32.8979672
0852,,400,,KHOURIBGA FAR                 ," 1,680   "," 9,590   ", 212   ," 1,331   ", -     , -     , -     , -     ," 1,892   "," 10,921   ",-6.950934,32.866413
0853,,400,,BOULANOUAR                    , 838   ," 6,919   "," 3,139   "," 31,281   ", 3   , 179   , -     , -     ," 3,980   "," 38,379   ",-6.876921,32.856892
0854,,400,,HATTANE                       ," 1,383   "," 7,759   "," 3,450   "," 44,763   ", 1   , 20   , -     , -     ," 4,834   "," 52,542   ",-6.803278,32.839769
0855,,400,,KHOURIBGA ZELLAGA             ," 3,462   "," 28,334   "," 7,821   "," 84,701   ", 4   ," 1,107   ", -     , -     ," 11,287   "," 114,142   ",-6.9160492,32.8880789
0856,,400,,EL GUEFFAF                    , 730   ," 3,022   "," 1,257   "," 11,139   ", -     , -     , -     , -     ," 1,987   "," 14,161   ",-6.719652,32.922213
0857,,400,,SEBT BENI YAKHLEF             , 152   , 579   , 473   ," 5,202   ", -     , -     , -     , -     , 625   ," 5,781   ",-6.821094,32.951658
0858,,400,,KHOURIBGA AL QODS             ," 2,180   "," 16,500   "," 5,980   "," 55,003   ", -     , -     , -     , -     ," 8,160   "," 71,503   ",-6.9301925,32.8854143
0859,,400,,KHOURIBGA AL FATH             , 639   ," 3,259   "," 1,373   "," 10,877   ", -     , -     , -     , -     ," 2,012   "," 14,136   ",-6.9286931,32.8902512
0860,,411,,OUED ZEM PPAL                 ," 5,999   "," 44,680   "," 14,529   "," 151,719   ", -     , -     , -     , -     ," 20,528   "," 196,399   ",-6.5706571,32.861495
0861,,411,,OUED ZEM EL KOREA             , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.5859497,32.8605104
0862,,411,,OUED ZEM EL MADINA            , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.568249,32.862673
0863,,384,,MOULAY BOUAZZA                , 977   ," 8,607   "," 3,041   "," 22,680   ", -     , -     , -     , -     ," 4,018   "," 31,286   ",-6.196445,33.22655
0864,,400,,OULED BOUGHADI                , 424   ," 1,211   "," 1,207   "," 12,484   ", -     , -     , -     , -     ," 1,631   "," 13,695   ",-6.711759,33.073693
0865,,411,,OUED ZEM AL WAHDA             ," 2,286   "," 14,191   "," 8,410   "," 95,473   ", 4   , 490   , -     , -     ," 10,700   "," 110,154   ",-6.5779822,32.8591767
0866,,610,,SETTAT PRINCIPAL              ," 31,511   "," 119,189   "," 25,090   "," 209,976   ", 14   ," 1,991   ", -     , -     ," 56,615   "," 331,156   ",-7.620497,33.001954
0867,,610,,SETTAT NAFISSE                , -     , -     , 3   , 0   , -     , -     , -     , -     , 3   , 0   ,-7.616873,33.004849
0868,,610,,SETTAT BIR BAOUCH             , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.526032,33.036055
0869,,626,,EL BOUROUJ                    ," 1,441   "," 10,921   "," 2,656   "," 29,783   ", -     , -     , -     , -     ," 4,097   "," 40,704   ",-7.1909273,32.5068664
0870,,623,,OULAD ABBOU                   ," 1,431   "," 7,792   "," 5,981   "," 64,158   ", 1   , 175   , -     , -     ," 7,413   "," 72,124   ",-7.937413,33.116657
0871,,614,,OULAD SAID                    , 455   ," 1,707   ", 996   ," 5,183   ", -     , -     , -     , -     ," 1,451   "," 6,890   ",-7.814881,32.968424
0872,,618,,RAS EL AIN                    , 662   ," 3,976   "," 2,089   "," 28,986   ", -     , -     , -     , -     ," 2,751   "," 32,962   ",-7.393836,32.980979
0873,,610,,BNI KHLOUG                    , 922   ," 3,916   "," 2,020   "," 28,371   ", -     , -     , -     , -     ," 2,942   "," 32,287   ",-7.380589,32.641554
0874,,610,,SIDI RAHHAL CHAOUIA           , 900   ," 2,654   "," 1,368   "," 5,839   ", -     , -     , -     , -     ," 2,268   "," 8,493   ",-7.771638,32.780353
0875,,610,,GUISSER                       , 936   ," 6,620   "," 1,988   "," 27,664   ", -     , -     , -     , -     ," 2,924   "," 34,284   ",-7.5095308,32.7720301
0876,,610,,SETTAT EL FARAH               ," 3,371   "," 30,827   "," 3,715   "," 43,372   ", 9   ," 3,273   ", -     , -     ," 7,095   "," 77,472   ",-7.6268452,33.008533
0877,,177,,BIR JDID                      ," 4,041   "," 27,703   "," 7,712   "," 58,391   ", 4   ," 1,100   ", -     , -     ," 11,757   "," 87,194   ",-7.993892,33.375008
0878,,629,,HAD SOUALEM                   ," 6,009   "," 34,490   "," 7,515   "," 68,989   ", -     , -     , -     , -     ," 13,524   "," 103,479   ",-7.8599668,33.4186679
0879,,610,,SETTAT SAMIR                  ," 3,974   "," 18,485   "," 3,911   "," 35,603   ", -     , -     , -     , -     ," 7,885   "," 54,088   ",-7.6102102,33.0019379
0880,,240,,ARBAA IDA OUGOURD             , 188   , 771   , 710   ," 5,022   ", -     , -     , -     , -     , 898   ," 5,793   ",-9.637526,31.424067
0881,,175,,SIDI BOUZID                   ," 1,160   "," 8,034   "," 2,372   "," 17,023   ", -     , -     , -     , -     ," 3,532   "," 25,056   ",-8.5519083,33.2302026
0882,,171,,MOULAY ABDELLAH               ," 4,129   "," 24,318   "," 5,665   "," 57,803   ", 1   , 200   , -     , -     ," 9,795   "," 82,321   ",-8.58798,33.198697
0883,,188,,TNINE GHARBIA                 , 829   ," 5,478   "," 3,064   "," 17,401   ", -     , -     , -     , -     ," 3,893   "," 22,879   ",-8.8549108,32.5701196
0884,,183,,OULAD AMRANE                  ," 1,005   "," 5,514   "," 2,352   "," 16,897   ", -     , -     , -     , -     ," 3,357   "," 22,411   ",-8.517843,32.390845
0885,,170,,EL JADIDA PPAL                ," 17,088   "," 90,436   "," 28,588   "," 192,888   ", 6   ," 1,060   ", -     , -     ," 45,682   "," 284,385   ",-8.5019964,33.2513695
0886,,170,,EL JADIDA BIRANZARANE         ," 1,384   "," 14,376   "," 1,172   "," 13,099   ", -     , -     , -     , -     ," 2,556   "," 27,475   ",-8.4924316,33.2230587
0887,,170,,EL JADIDA SAADA               ," 2,173   "," 17,139   "," 1,766   "," 20,061   ", 3   , 71   , -     , -     ," 3,942   "," 37,271   ",-8.5273916,33.2412359
0888,,170,,EL JADIDA BOUCHRIT            ," 1,437   "," 8,594   "," 2,705   "," 24,170   ", -     , -     , -     , -     ," 4,142   "," 32,764   ",-8.5087891,33.2539771
0889,,170,,EL JADIDA JOUHARA             ," 2,799   "," 14,509   "," 2,271   "," 22,732   ", -     , -     , -     , -     ," 5,070   "," 37,241   ",-8.4932175,33.2331664
0890,,176,,AZEMMOUR                      ," 4,165   "," 30,830   "," 8,717   "," 69,152   ", -     , -     , -     , -     ," 12,882   "," 99,982   ",-8.3432821,33.2887579
0891,,176,,AZEMMOUR OUM ERRABIA          , -     , -     , 1   , 0   , -     , -     , -     , -     , 1   , 0   ,-8.342500,33.280556
0892,,186,,KHEMIS DES ZEMAMRA            ," 4,393   "," 34,241   "," 10,370   "," 109,605   ", -     , -     , -     , -     ," 14,763   "," 143,846   ",-8.6961696,32.625473
0893,,179,,SIDI BENNOUR                  ," 5,816   "," 49,412   "," 15,562   "," 132,221   ", -     , -     , -     , -     ," 21,378   "," 181,632   ",-8.4233366,32.6494829
0894,,185,,OULED FREJ                    ," 3,698   "," 40,914   "," 6,589   "," 41,086   ", -     , -     , -     , -     ," 10,287   "," 81,999   ",-8.2217887,32.9565033
0895,,184,,SIDI SMAIL                    ," 1,765   "," 8,520   "," 3,913   "," 31,132   ", -     , -     , -     , -     ," 5,678   "," 39,652   ",-8.5100887,32.8238099
0896,,182,,ARBAA AOUNATE                 ," 1,671   "," 13,759   "," 2,061   "," 14,055   ", -     , -     , -     , -     ," 3,732   "," 27,813   ",-8.19432,32.741409
0897,,170,,EL JADIDA PLATEAU             ," 9,543   "," 61,138   "," 12,869   "," 120,618   ", 2   , 319   , -     , -     ," 22,414   "," 182,075   ",-8.5163959,33.2495953
0898,,187,,OUALIDIA                      ," 1,565   "," 11,099   "," 3,472   "," 32,003   ", -     , -     , -     , -     ," 5,037   "," 43,101   ",-9.0336478,32.7345777
0899,,181,,SEBT BENI HLAL                , 604   ," 2,910   "," 1,485   "," 15,066   ", -     , -     , -     , -     ," 2,089   "," 17,976   ",-8.3776975,32.8004692
0900,,590,,SAFI PPAL                     ," 20,129   "," 75,034   "," 24,186   "," 142,920   ", 3   , 695   , -     , -     ," 44,318   "," 218,650   ",-9.234803,32.294012
0901,,590,,SAFI AL MASSIRA               ," 1,396   "," 10,966   "," 1,661   "," 18,672   ", 2   , 80   , -     , -     ," 3,059   "," 29,718   ",-9.225643,32.2833935
0902,,590,,SAFI LES COURSES              , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-9.2455664,32.2742455
0903,,590,,SAFI NOUVELLE MEDINA          , -     , -     , 1   , 0   , -     , -     , -     , -     , 1   , 0   ,-9.230729,32.296746
0904,,601,,CHEMAIA                       ," 5,104   "," 32,839   "," 7,879   "," 56,727   ", 3   ," 3,300   ", -     , -     ," 12,986   "," 92,867   ",-8.6220842,32.0802859
0905,,596,,JEMAA SHAIM                   ," 1,771   "," 8,162   "," 3,442   "," 24,901   ", 1   , 300   , -     , -     ," 5,214   "," 33,363   ",-8.841151,32.354543
0906,,607,,YOUSSOUFIA                    ," 6,507   "," 35,683   "," 9,239   "," 63,600   ", -     , -     , -     , -     ," 15,746   "," 99,283   ",-8.5346429,32.2436692
0907,,607,,YOUSSOUFIA QUARTIER TAKADOUM  , 919   ," 4,731   "," 1,984   "," 14,759   ", 1   , 20   , -     , -     ," 2,904   "," 19,511   ",-8.5352612,32.2534451
0908,,595,,TLETA SIDI BOUGUEDRA          , 738   ," 2,484   "," 1,059   "," 5,445   ", -     , -     , -     , -     ," 1,797   "," 7,928   ",-8.979655,32.255809
0909,,593,,SEBT GZOULA                   ," 2,776   "," 12,254   "," 5,819   "," 41,847   ", 1   , 85   , -     , -     ," 8,596   "," 54,186   ",-9.0865396,32.1073208
0910,,590,,SAFI SIDI BOUDHAB             ," 5,019   "," 30,984   "," 10,708   "," 64,468   ", 2   , 355   , -     , -     ," 15,729   "," 95,807   ",-9.2432061,32.2970977
0911,,599,,HAD HARARA                    ," 1,057   "," 3,390   "," 1,587   "," 11,426   ", 4   , 185   , -     , -     ," 2,648   "," 15,001   ",-9.135277,32.438171
0912,,590,,TLETA IRHOUD                  , 489   ," 1,215   "," 1,039   "," 6,420   ", -     , -     , -     , -     ," 1,528   "," 7,634   ",-8.88088,31.859606
0913,,590,,SAFI SIDI OUASSEL             ," 4,797   "," 13,171   "," 13,578   "," 76,300   ", 17   ," 2,097   ", -     , -     ," 18,392   "," 91,568   ",-9.250094,32.2568418
0914,,240,,ESSAOUIRA PPAL                ," 6,057   "," 44,599   "," 14,631   "," 98,920   ", 3   , 420   , -     , -     ," 20,691   "," 143,940   ",-9.7663549,31.5101604
0915,,240,,ESSAOUIRA SCALA               ," 1,278   "," 7,054   "," 1,533   "," 10,168   ", -     , -     , -     , -     ," 2,811   "," 17,222   ",-9.7708471,31.513418
0916,,251,,TAMANAR                       ," 2,659   "," 20,425   "," 2,802   "," 35,371   ", 2   , 500   , -     , -     ," 5,463   "," 56,296   ",-9.678676,30.999738
0917,,256,,SMIMOU                        ," 1,662   "," 11,536   "," 1,388   "," 10,213   ", -     , -     , -     , -     ," 3,050   "," 21,749   ",-9.703634,31.212379
0918,,246,,TLATA HANCHANE                , 862   ," 3,509   "," 1,296   "," 7,887   ", -     , -     , -     , -     ," 2,158   "," 11,396   ",-9.4429315,31.5257773
0919,,243,,TAFTECHT                      , 675   ," 3,571   "," 1,236   "," 9,261   ", -     , -     , -     , -     ," 1,911   "," 12,832   ",-9.253355,31.581543
0920,,248,,TALMEST                       , 948   ," 6,546   "," 1,268   "," 12,695   ", -     , -     , -     , -     ," 2,216   "," 19,241   ",-9.3376441,31.8160256
0921,,240,,BIZDAD                        , 335   ," 1,485   ", 555   ," 4,842   ", -     , -     , -     , -     , 890   ," 6,327   ",-9.374181,31.27492
0922,,252,,AIT DAOUD                     , 602   ," 4,281   ", 961   ," 7,942   ", -     , -     , -     , -     ," 1,563   "," 12,223   ",-9.351098,31.080678
0923,,590,,SIDI AHMED                    , 931   ," 2,943   "," 1,956   "," 8,213   ", -     , -     , -     , -     ," 2,887   "," 11,156   ",-8.495232,32.212649
0924,,590,,SAFI SIDI ABDELKRIM           ," 6,483   "," 29,893   "," 11,406   "," 69,184   ", 13   ," 1,749   ", -     , -     ," 17,902   "," 100,826   ",-9.2343977,32.3070072
0925,,110,,BENSLIMANE PPAL               ," 9,123   "," 70,675   "," 8,824   "," 56,242   ", -     , -     , -     , -     ," 17,947   "," 126,917   ",-7.1199131,33.6117668
0926,,110,,BENSLIMANE FAR                , 1   , 0   , -     , -     , -     , -     , -     , -     , 1   , 0   ,-7.156389,33.620556
0927,,122,,BENI YEKHLEF                  ," 2,622   "," 17,723   "," 4,945   "," 45,545   ", -     , -     , -     , -     ," 7,567   "," 63,268   ",-7.340546,33.683599
0928,,111,,FEDALATE                      , 765   ," 3,784   "," 2,119   "," 28,794   ", -     , -     , -     , -     ," 2,884   "," 32,578   ",-7.30752,33.568732
0929,,110,,BENSLIMANE FATH               ," 3,143   "," 24,786   "," 8,809   "," 74,357   ", -     , -     , -     , -     ," 11,952   "," 99,143   ",-7.129725,33.625028
0930,,590,,SAFI AZIB DRAI                ," 5,460   "," 28,442   "," 12,095   "," 77,493   ", -     , -     , -     , -     ," 17,555   "," 105,934   ",-9.219847,32.292944
0931,,112,,MELLILA                       , 527   ," 4,092   "," 1,613   "," 11,500   ", -     , -     , -     , -     ," 2,140   "," 15,593   ",-7.146059,33.388845
0932,,240,,ESSAOUIRA GARE ROUTIERE       ," 5,744   "," 29,550   "," 11,356   "," 62,503   ", 2   ," 1,010   ", -     , -     ," 17,102   "," 93,063   ",-9.7602475,31.517098
0933,,123,,SIDI MOUSSA BEN ALI           ," 1,077   "," 5,069   "," 1,936   "," 30,506   ", -     , -     , -     , -     ," 3,013   "," 35,575   ",-7.373482,33.562633
0934,,244,,HAD DRAA                      , 458   ," 1,889   ", 888   ," 3,790   ", -     , -     , -     , -     ," 1,346   "," 5,679   ",-9.537343,31.577423
0935,,240,,ZAOUIA BEN HMIDA              , 97   , 450   , 374   , 993   , -     , -     , -     , -     , 471   ," 1,442   ",-9.372475,31.754376
0936,,190,,SAHRIJ                        ," 1,321   "," 7,951   "," 1,703   "," 17,868   ", -     , -     , -     , -     ," 3,024   "," 25,819   ",-7.149729,31.803303
0937,,194,,LAATAOUIA ECHCHAIBIA          ," 4,437   "," 28,549   "," 5,306   "," 36,624   ", -     , -     , -     , -     ," 9,743   "," 65,173   ",-7.3121913,31.8335424
0938,,207,,TAMELELT                      ," 1,869   "," 9,048   "," 3,514   "," 27,900   ", -     , -     , -     , -     ," 5,383   "," 36,948   ",-7.50901,31.816475
0939,,478,,ASNI                          ," 1,117   "," 7,744   "," 2,231   "," 15,460   ", -     , -     , -     , -     ," 3,348   "," 23,204   ",-7.984041,31.247219
0940,,197,,SIDI BOU OTHMANE              ," 1,925   "," 8,547   "," 2,861   "," 15,365   ", -     , -     , -     , -     ," 4,786   "," 23,912   ",-7.943834,31.902589
0941,,468,,SIDI MOKHTAR                  ," 1,600   "," 8,671   "," 4,485   "," 28,034   ", -     , -     , -     , -     ," 6,085   "," 36,705   ",-9.011192,31.579132
0942,,196,,SIDI RAHHAL                   ," 1,714   "," 14,526   "," 1,575   "," 11,818   ", -     , -     , -     , -     ," 3,289   "," 26,344   ",-7.4704752,31.652372
0943,,462,,TLETA NYACOUB                 , 316   ," 1,484   ", 550   ," 1,889   ", -     , -     , -     , -     , 866   ," 3,373   ",-8.182944,30.991135
0944,,475,,TAHANAOUTE                    ," 2,204   "," 17,553   "," 3,218   "," 16,097   ", -     , -     , -     , -     ," 5,422   "," 33,650   ",-7.946302,31.367329
0945,,190,,HAD RAS EL AIN                , 688   ," 2,558   ", 932   ," 4,859   ", -     , -     , -     , -     ," 1,620   "," 7,417   ",-7.618614,31.753332
0946,,190,,NZALATE LAADIM                , 575   ," 1,683   "," 1,210   "," 6,000   ", -     , -     , -     , -     ," 1,785   "," 7,683   ",-7.952653,32.097854
0947,,201,,BENGUERIR PPAL                ," 6,765   "," 30,988   "," 9,584   "," 44,210   ", 1   , 210   , -     , -     ," 16,350   "," 75,408   ",-7.9604665,32.2384275
0948,,201,,BENGUERIR BASE MILITAIRE      ," 6,812   "," 42,878   "," 6,457   "," 9,836   ", -     , -     , -     , -     ," 13,269   "," 52,714   ",-7.906637,32.129541
0949,,500,,NADOR OULED BOUTAYEB          , 554   ," 5,275   ", 859   ," 3,400   ", -     , -     , -     , -     ," 1,413   "," 8,675   ",-2.9489735,35.1669522
0950,,640,,TANGER ZONE FRANCHE           , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-5.8042091,35.7845816
0951,,346,,SIDI KACEM BIR ANZARANE       , -     , -     , 79   , 13   , -     , -     , -     , -     , 79   , 13   ,-5.711917,34.217256
0952,,643,,ASSILAH IBNOU HANBAL          , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.036878,35.456801
0953,,270,,FES BENDEBBAB                 ," 5,708   "," 35,500   "," 23,702   "," 127,263   ", 1   , 695   , -     , -     ," 29,411   "," 163,459   ",-4.999246,34.065041
0954,,330,,KENITRA SAKNIA                ," 2,284   "," 8,059   "," 3,478   "," 25,036   ", -     , -     , -     , -     ," 5,762   "," 33,096   ",-6.5519299,34.2493915
0955,,570,,OUJDA SAMARA                  , 898   ," 5,764   "," 1,520   "," 11,346   ", -     , -     , -     , -     ," 2,418   "," 17,110   ",-1.9411348,34.6512576
0956,,570,,OUJDA 18 MAI                  , 816   ," 9,239   "," 1,650   "," 15,656   ", -     , -     , -     , -     ," 2,466   "," 24,895   ",-1.9522459,34.683083
0957,,270,,FES AL WIFAK                  ," 2,942   "," 21,655   "," 6,155   "," 41,537   ", -     , -     , -     , -     ," 9,097   "," 63,192   ",-5.0269801,34.0193454
0958,,810,,RABAT MUSEE DES PTT           , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.834510,34.014703
0959,,780,,CASA HAY SEDRI NCR            ," 1,436   "," 17,965   "," 1,428   "," 18,293   ", -     , -     , -     , -     ," 2,864   "," 36,258   ",-7.558484,33.569181
0960,,179,,SIDI BENNOUR AL MASSIRA       , 897   ," 8,405   ", 766   ," 8,353   ", -     , -     , -     , -     ," 1,663   "," 16,758   ",-8.431192,32.648978
0961,,270,,FES HAY TAREK                 ," 1,486   "," 14,556   "," 1,561   "," 24,005   ", 1   , 218   , -     , -     ," 3,048   "," 38,778   ",-5.0239921,34.0279441
0962,,542,,BIRGANDOUZ                    , 336   ," 1,420   ", 191   , 457   , -     , -     , -     , -     , 527   ," 1,878   ",-16.467444,21.612778
0963,,780,,CASABLANCA ANASSI," 3,251   "," 18,038   "," 3,319   "," 41,833   ", -     , -     , -     , -     ," 6,570   "," 59,872   ",-7.4991449,33.5945039
0964,,400,,KHOURIBGA AL AMAL, 938   ," 8,624   "," 1,647   "," 18,976   ", -     , -     , -     , -     ," 2,585   "," 27,600   ",-6.927817,32.890159
0965,,610,,SETTAT HAY MIMOUNA," 1,214   "," 8,413   "," 1,432   "," 14,005   ", 1   , 25   , -     , -     ," 2,647   "," 22,443   ",-7.6276714,33.0049375
0966,,480,,MEKNES SIDI BOUZEKRI," 2,046   "," 13,760   "," 1,940   "," 20,814   ", 1   , 15   , -     , -     ," 3,987   "," 34,590   ",-5.5345559,33.8639947
0967,,815,,SALE DAR HAMRA," 1,735   "," 14,826   "," 2,108   "," 23,310   ", -     , -     , -     , -     ," 3,843   "," 38,136   ",-6.7806352,34.0634723
0968,,10,,AGADIR DRARGA," 2,107   "," 17,411   "," 1,396   "," 9,893   ", 1   , 13   , -     , -     ," 3,504   "," 27,317   ",-9.4842133,30.3830543
0969,,10,,SIDI BIBI," 2,703   "," 15,902   "," 2,132   "," 12,359   ", -     , -     , -     , -     ," 4,835   "," 28,262   ",-9.524986,30.239224
0970,,450,,MARRAKECH ABRAJ AL KOUTOUBIA," 1,113   "," 9,851   ", 974   ," 10,812   ", 2   , 55   , -     , -     ," 2,089   "," 20,718   ",-8.056884,31.573565
0971,,450,,MARRAKECH BORJ ZAITOUN," 1,155   "," 10,428   ", 871   ," 11,228   ", -     , -     , -     , -     ," 2,026   "," 21,655   ",-8.048822,31.587357
0972,,450,,MARRAKECH TARGA, 694   ," 9,526   ", 475   ," 9,439   ", -     , -     , -     , -     ," 1,169   "," 18,965   ",-8.0493415,31.636201
0973,,450,,MARRAKECH AZZOUZIA," 1,067   "," 7,419   ", 828   ," 10,169   ", -     , -     , -     , -     ," 1,895   "," 17,588   ",-8.061733,31.682816
0974,,450,,MARRAKECH JARDINS DES ORANGERS, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.999039,31.610091
0975,,780,,CASABLANCA AL AZHAR, 855   ," 9,147   ", 743   ," 9,874   ", -     , -     , -     , -     ," 1,598   "," 19,021   ",-7.4842001,33.6008676
0976,,780,,CASABLANCA DRISS EL HARTI," 1,352   "," 12,958   "," 1,393   "," 16,552   ", -     , -     , -     , -     ," 2,745   "," 29,510   ",-7.5740326,33.5478418
0977,,41,,ASKAOUN, 390   ," 2,280   ", 258   , 733   , -     , -     , -     , -     , 648   ," 3,014   ",-7.776181,30.740281
0978,,625,,SIDI RAHHAL PLAGE," 1,625   "," 15,799   "," 1,899   "," 18,243   ", -     , -     , -     , -     ," 3,524   "," 34,042   ",-7.956647,33.472091
0979,,780,,CASABLANCA ADDOHA, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.543151,33.604872
0980,,810,,RABAT ADDOHA, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     , -6.849225,33.998991
0981,,570,,OUJDA BASSATINE, 472   ," 2,190   ", 519   ," 4,903   ", -     , -     , -     , -     , 991   ," 7,093   ",-1.88136,34.709653
0982,,530,,DAKHLA AL WAKALA," 2,250   "," 15,869   "," 1,484   "," 8,869   ", -     , -     , -     , -     ," 3,734   "," 24,738   ",-15.951808,23.701667
0983,,270,,FES ZOUAGHA," 1,978   "," 15,869   "," 2,145   "," 28,995   ", -     , -     , -     , -     ," 4,123   "," 44,864   ",-5.035893,34.021644
0984,,750,,TIZNIT AL MASSIRA, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-9.7195182,29.6830172
0985,,728,,MDIQ MARINA, 314   ," 1,511   ", 570   ," 2,208   ", -     , -     , -     , -     , 884   ," 3,719   ",-5.340782,35.754027
0986,,480,,MEKNES MARJANE," 1,934   "," 13,254   "," 1,045   "," 10,359   ", -     , -     , -     , -     ," 2,979   "," 23,614   ",-5.576302,33.862224
0987,,690,,TAZA MOULAY YOUSSEF," 1,516   "," 12,884   ", 756   ," 7,412   ", -     , -     , -     , -     ," 2,272   "," 20,296   ",-4.011048,34.213368
0988,,640,,TANGER PORT MED, 95   , 380   , 60   , 216   , -     , -     , -     , -     , 155   , 596   ,-5.495481,35.88872
0989,,170,,EL JADIDA BD EL ALAOUIYNE," 1,171   "," 11,943   ", 790   ," 11,707   ", 1   , 323   , -     , -     ," 1,962   "," 23,972   ",-8.524398,33.23589
0990,,621,,BERRECHID HAY TISSIR, 843   ," 9,053   ", 640   ," 8,248   ", -     , -     , -     , -     ," 1,483   "," 17,302   ",-7.582803,33.274917
0991,,640,,TANGER BENDIBANE," 1,581   "," 9,957   ", 811   ," 7,746   ", -     , -     , -     , -     ," 2,392   "," 17,703   ",-5.814184,35.753071
0992,,640,,TANGER DAR MOUIGNA," 1,210   "," 12,755   ", 509   ," 5,853   ", -     , -     , -     , -     ," 1,719   "," 18,608   ",-5.821563,35.758944
0993,,640,,TANGER BRANES, 674   ," 9,430   ", 251   ," 5,038   ", 1   , 10   , -     , -     , 926   ," 14,478   ",-5.837173,35.762267
0994,,570,,OUJDA NAJD, 352   ," 1,815   ", 608   ," 4,990   ", -     , -     , -     , -     , 960   ," 6,805   ",-1.873794,34.661602
0995,,210,,AGENCE MOBILE Errachidia Principal, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
0996,,640,,AGENCE MOBILE TANGER Principal, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
0997,,41,,AGENCE MOBILE  TAROUDANT  Principal, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
0998,,99,,Zaouia Echcheikh Bd Hassan II, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-5.922575,32.638887
0999,,270,,AGENCE MOBILE FES Principal, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1000,,430,,AGENCE MOBILE LAAYOUNE Principal, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1001,,450,,MARRAKECH ADDOHA, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-8.075575,31.639602
1002,,550,,AGENCE MOBILE OUARZAZATE Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
